Submissiondate,Today,Start,End,Deviceid,Interview Type 1,Is Shadowing,Interview Type 2,Interview Type,Revisit Mfd,Revisit Mfd Gps Taken,Dwelling Type From Interviewer,Dwelling Type Knock,Inhome2,Adult Presence From Child1,Adult Presence1,Hoh Name,Dwelling Type From Adult,Dwelling Type Combined,Sfd Indicator,Mfd Indicator,Mfd Gps Taken,Lat,Long,Mfd1 Gps1 Altitude,Mfd1 Gps1 Accuracy,Mfd1 Gps2 Missing,Mfd1 Gps1 Accuracy Nonzero,Mfd1 Gps2 Accuracy Nonzero,Mfd1 Cond2A,Mfd1 Cond2B,Mfd Agg Gps,Small Mfd Address Enter,Small Mfd Address,High Rise Name Enter,High Rise Address Enter,High Rise Name,High Rise Address,On Top Floor,Prompt To Top Floor,Flatfloor,Flatnumber,Mfd Dwelling Type,Sup Revisit Id 1 Org,Sup Revisit Id 1,Sup Revisit Id 1 Firstentry,Sup Revisit Id 2 Org,Sup Revisit Id 2,Sup Revisit Id 2 Firstentry,Line List Priority,Isdwelling,Inhome Type,Inhome1,Adult Presence From Child2,Adult Presence2,Hoh Name No Adult,Inhome,Adult Presence,Correct Hh,Revisit Consent,After Consent,Other Consent,Intro Consent,Adult Is Hoh,Hoh Name Adult Is Hoh,Hoh Name Adult Not Hoh,Hoh Name,Evidence Of Child,Childpresent Ask,Priority1 Child Present,Childpresent,Adult Is Caregiver Non Revisit,Adult Is Caregiver Revisit,Adult Is Caregiver,Ismotherpresent,Motherpresent,Mother Name Not Present,Mother Name Present 1,Mother Name Present 2,Mothername,Consent 1,Health Card No Caregiver,Caregiver Usually Home,Consent 2,Consent,Move On,Child Num Non P1,Confirm More Than 10 Children,Confirm 0 Children,Childnum,Random Value,Percentage Photos,Pp2,Hh Selected,Count,Child Repeat Count,No Cards,Missvaccine,Sum Child Priority,Chalkmark,Full Address Single-Family Dwelling,Require Gps Collection,Not Mfd Gps1 Latitude,Not Mfd Gps1 Longitude,Not Mfd Gps1 Altitude,Not Mfd Gps1 Accuracy,Not Mfd Gps2 Missing,Not Mfd Gps1 Accuracy Nonzero,Not Mfd Gps2 Accuracy Nonzero,Not Mfd Cond2A,Not Mfd Cond2B,Not Mfd Best Gps,High Rise Name To Pull Forward,Mfd Address To Pull Forward,High Rise Address To Pull Forward,Best Gps For This Dwelling,Priority,Update For 1 Or 2,Update,single_end_0_home,single_end_0_not_home,single_end_1_2_home,single_end_1_2_not_home,single_end_3_home,single_end_3_not_home,single_end_999_home,single_end_999_not_home,mfd_end_0_home,mfd_end_0_not_home,mfd_end_1_2_home,mfd_end_1_2_not_home,mfd_end_3_home,mfd_end_3_not_home,mfd_end_999_home,mfd_end_999_not_home,non_dwelling_end,revisit_end_incorrect_hh,revisit_end_0_home,revisit_end_0_1_2_home,revisit_end_1_2_home_confirm,revisit_end_1_2_home_update,revisit_end_1_2_not_home_confirm,revisit_end_1_2_not_home_update,revisit_end_3_home_update,revisit_end_3_home_confirm,revisit_end_3_not_home_update,revisit_end_3_not_home_confirm,revisit_end_999_all_home,revisit_end_999_3_home_additional,single_end_0_home_shadow,single_end_0_not_home_shadow,single_end_1_2_home_shadow,single_end_1_2_not_home_shadow,single_end_3_home_shadow,single_end_3_not_home_shadow,single_end_999_home_shadow,single_end_999_not_home_shadow,mfd_end_0_home_shadow,mfd_end_0_not_home_shadow,mfd_end_1_2_home_shadow,mfd_end_1_2_not_home_shadow,mfd_end_3_home_shadow,mfd_end_3_not_home_shadow,mfd_end_999_home_shadow,mfd_end_999_not_home_shadow,non_dwelling_end_shadow,revisit_end_incorrect_hh_shadow,revisit_end_0_home_shadow,revisit_end_0_1_2_home_shadow,revisit_end_1_2_home_confirm_shadow,revisit_end_1_2_home_update_shadow,revisit_end_1_2_not_home_confirm_shadow,revisit_end_1_2_not_home_update_shadow,revisit_end_3_home_update_shadow,revisit_end_3_home_confirm_shadow,revisit_end_3_not_home_update_shadow,revisit_end_3_not_home_confirm_shadow,revisit_end_999_all_home_shadow,revisit_end_999_all_home_shadow_additional,instanceID,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status,ReviewState,DeviceID,Edits,FormVersion
2025-11-22T09:14:06.621Z,11/21/25,2025-11-21T11:41:16.491+01:00,2025-11-21T11:41:33.518+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.366178987,10,0.1,0,0,0,0,0,0,0,,1,,,247.0000153,5.64,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:06.460Z,11/21/25,2025-11-21T11:50:44.273+01:00,2025-11-21T11:51:04.196+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.55889742,10,0.1,0,0,0,0,0,0,0,,1,,,232.6,4.56,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:05.991Z,11/21/25,2025-11-21T11:39:57.957+01:00,2025-11-21T11:40:11.807+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.590145222,10,0.1,0,0,0,0,0,0,0,,1,,,247.0000153,6.64,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:05.284Z,11/21/25,2025-11-21T11:38:56.517+01:00,2025-11-21T11:39:14.212+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.529116416,10,0.1,0,0,0,0,0,0,0,,1,,,247.4000092,7.225,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:05.203Z,11/21/25,2025-11-21T11:48:59.076+01:00,2025-11-21T11:49:24.399+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.955965617,10,0.1,0,0,0,0,0,0,0,,1,,,246.1,4.62,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:04.668Z,11/21/25,2025-11-21T11:37:43.585+01:00,2025-11-21T11:37:58.220+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.158834268,10,0.1,0,0,0,0,0,0,0,,1,,,247.0000153,4.28,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:04.253Z,11/21/25,2025-11-21T11:46:42.348+01:00,2025-11-21T11:46:58.027+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.762096171,10,0.1,0,0,0,0,0,0,0,,1,,,244.7,4.85,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:04.064Z,11/21/25,2025-11-21T11:37:10.409+01:00,2025-11-21T11:37:24.996+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.640368579,10,0.1,0,0,0,0,0,0,0,,1,,,247.0000153,4.84,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:03.886Z,11/21/25,2025-11-21T11:42:01.297+01:00,2025-11-21T11:44:46.008+01:00,,revisit,0,,revisit,yes,no,,,,,,,,,0,1,,,,228.9,4.98,1,1,0,0,0,,,,,,,,,,,,,8C6,8c6,8C6,8C6,8c6,8C6,1,yes,adult,yes,,yes,,yes,yes,yes,yes,,,yes,,,,,,,yes,yes,,yes,yes,,yes,,,,,,,,yes,yes,yes,1,,,1,0.862190499,10,0.1,1,1,1,1,0,0,0,,0,,,,,,,,,,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:03.478Z,11/21/25,2025-11-21T11:36:25.455+01:00,2025-11-21T11:36:41.677+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.438180783,10,0.1,0,0,0,0,0,0,0,,1,,,247.0000153,5.3,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:03.320Z,11/21/25,2025-11-21T10:40:37.339+01:00,2025-11-21T10:42:12.257+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,35F7,35f7,35F7,35F7,35f7,35F7,2,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,no,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.320613941,10,0.1,1,0,0,0,0,0,0,,1,,,245.7,4.724,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:03.297Z,11/21/25,2025-11-21T11:40:22.776+01:00,2025-11-21T11:40:57.050+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.127651358,10,0.1,0,0,0,0,0,0,0,,1,,,248.7,4.92,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:02.600Z,11/21/25,2025-11-21T11:35:34.691+01:00,2025-11-21T11:35:45.537+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.033849596,10,0.1,1,0,0,0,0,0,0,,1,,,247.0000153,5,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:02.595Z,11/21/25,2025-11-21T09:41:39.404+01:00,2025-11-21T09:44:42.346+01:00,,revisit,0,,revisit,yes,no,,,,,,,,,0,1,,,,219.7,4.74,1,1,0,0,0,,,,,,,,,,,,,8G4,8g4,8G4,8G4,8g4,8G4,2,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,no,,,,,yes,no,yes,yes,,yes,,yes,,,Goodness ,Goodness ,,,,yes,yes,yes,1,,,1,0.293786411,10,0.1,1,1,1,1,0,0,0,,0,,,,,,,,,,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:02.300Z,11/21/25,2025-11-21T11:37:31.308+01:00,2025-11-21T11:37:52.804+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.147998919,10,0.1,0,0,0,0,0,0,0,,1,,,248.7,4.86,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:01.781Z,11/21/25,2025-11-21T11:35:06.735+01:00,2025-11-21T11:35:17.862+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.526155276,10,0.1,0,0,0,0,0,0,0,,1,,,247.0000153,5.325,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:01.761Z,11/21/25,2025-11-21T09:34:54.851+01:00,2025-11-21T09:37:03.617+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,8C8H,8c8h,8C8H,8C8H,8c8h,8C8H,1,yes,adult,yes,,yes,,yes,yes,yes,yes,,,yes,,,,,,,yes,yes,,yes,yes,,yes,,,,,,,,yes,yes,yes,1,,,1,0.7898383,10,0.1,1,1,1,1,0,0,0,,1,,,217.5,4.82,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:01.136Z,11/21/25,2025-11-21T11:33:28.114+01:00,2025-11-21T11:33:58.878+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.611367539,10,0.1,0,0,0,0,0,0,0,,1,,,247.3000031,8,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:01.073Z,11/21/25,2025-11-21T09:31:24.800+01:00,2025-11-21T09:33:12.709+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,8C3K,8c3k,8C3K,8C3K,8c3k,8C3K,1,yes,adult,yes,,yes,,yes,yes,yes,yes,,,yes,,,,,,,yes,yes,,yes,yes,,yes,,,,,,,,yes,yes,yes,1,,,1,0.404928183,10,0.1,1,1,1,1,0,0,0,,1,,,223.9,4.925,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:00.980Z,11/21/25,2025-11-21T11:34:42.274+01:00,2025-11-21T11:35:29.436+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.416529477,10,0.1,0,0,0,0,0,0,0,,1,,,244.7,4.94,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:00.476Z,11/21/25,2025-11-21T09:27:08.643+01:00,2025-11-21T09:29:13.526+01:00,,revisit,0,,revisit,yes,no,,,,,,,,,0,1,,,,187.5,4.94,1,1,0,0,0,,,,,,,,,,,,,8C6,8c6,8C6,8C6,8c6,8C6,1,yes,adult,yes,,yes,,yes,yes,yes,yes,,,yes,,,,,,,yes,yes,,yes,yes,,yes,,,,,,,,yes,yes,yes,1,,,1,0.775633772,10,0.1,1,1,1,1,0,0,0,,0,,,,,,,,,,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:00.422Z,11/21/25,2025-11-21T11:32:00.664+01:00,2025-11-21T11:32:17.332+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.51126978,10,0.1,0,0,0,0,0,0,0,,1,,,247.3000031,8.46,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:14:00.078Z,11/21/25,2025-11-21T10:50:38.517+01:00,2025-11-21T10:50:55.042+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.759329085,10,0.1,0,0,0,0,0,0,0,,1,,,255.8,4.92,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:13:59.822Z,11/21/25,2025-11-21T11:24:12.795+01:00,2025-11-21T11:24:37.789+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.864032472,10,0.1,0,0,0,0,0,0,0,,1,,,247.3000031,6.438,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:13:59.749Z,11/21/25,2025-11-21T09:22:50.171+01:00,2025-11-21T09:24:24.019+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,8C6F,8c6f,8C6F,8C6F,8c6f,8C6F,2,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,no,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.420598141,10,0.1,1,0,0,0,0,0,0,,1,,,184.3,4.9,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:13:59.077Z,11/21/25,2025-11-21T09:16:58.759+01:00,2025-11-21T09:18:44.379+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,8B64,8b64,8B64,8B64,8b64,8B64,2,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,no,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.040136668,10,0.1,1,0,0,0,0,0,0,,1,,,212.3,4.94,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:13:59.076Z,11/21/25,2025-11-21T10:49:11.560+01:00,2025-11-21T10:49:28.427+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.751985801,10,0.1,0,0,0,0,0,0,0,,1,,,254.4,4.925,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:13:59.035Z,11/21/25,2025-11-21T11:20:43.971+01:00,2025-11-21T11:23:14.342+01:00,,dwelling,0,,dwelling,,,mfd,,,,,,,mfd,0,1,yes,,,247.3000031,5,1,1,0,0,0,,Beside mascot kiddies ,Beside mascot kiddies ,,,,,,,,,dwelling,,,,,,,,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,no,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.468046758,10,0.1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,Beside mascot kiddies ,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:13:58.419Z,11/21/25,2025-11-21T11:15:58.116+01:00,2025-11-21T11:16:16.168+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.80135464,10,0.1,0,0,0,0,0,0,0,,1,,,247.3000031,7.02,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:13:58.144Z,11/21/25,2025-11-21T09:04:22.971+01:00,2025-11-21T09:07:19.538+01:00,,revisit,0,,revisit,yes,no,,,,,,,,,0,1,,,,253.8,4.9,1,1,0,0,0,,,,,,,,,,,,,8G7,8g7,8G7,8G7,8g7,8G7,2,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.313789388,10,0.1,1,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:13:58.014Z,11/21/25,2025-11-21T10:47:18.124+01:00,2025-11-21T10:47:35.650+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.773513571,10,0.1,0,0,0,0,0,0,0,,1,,,244.9,4.818,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:13:57.801Z,11/21/25,2025-11-21T11:09:45.866+01:00,2025-11-21T11:10:57.642+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.896616164,10,0.1,0,0,0,0,0,0,0,,1,,,247.3000031,5.97,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:13:57.146Z,11/21/25,2025-11-21T11:06:01.150+01:00,2025-11-21T11:07:35.985+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,no,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.807685303,10,0.1,0,0,0,0,0,0,0,Araromi ,1,,,247.3000031,5.1,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:13:57.043Z,11/21/25,2025-11-21T10:40:35.205+01:00,2025-11-21T10:41:46.543+01:00,,dwelling,0,,dwelling,,,mfd,,,,,,,mfd,0,1,no,,,241.8,4.8,1,1,0,0,0,,No9 ile ologi ayekale,No9 ile ologi ayekale,,,,,,,,,dwelling,,,,,,,,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,no,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.111421345,10,0.1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,No9 ile ologi ayekale,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-22T09:13:56.477Z,11/21/25,2025-11-21T11:05:43.293+01:00,2025-11-21T11:05:55.398+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.469823804,10,0.1,0,0,0,0,0,0,0,,1,,,247.3000031,5,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
